Country Name,Country Code,Year,Female Labor Force Participation Rate,Female Unemployment Rate,GDP Growth Rate,GDP per Capita,Girls’ Tertiary Enrollment,Total Fertility Rate,Employed FLFPR,GDP per Capita (sqrt)
Algeria,DZA,1995,11.624,30.477,3.799994790638166,1466.948067604152,19.9779891967773,3.487,8.08135352,38.30075805521545
Algeria,DZA,1996,11.737,28.169,4.09999847167964,1616.831987212851,19.9779891967773,3.139,8.43080447,40.20984938062876
Algeria,DZA,1997,11.763,26.172,1.099999936842494,1628.761005615063,19.9779891967773,2.886,8.68438764,40.35791131383119
Algeria,DZA,1998,11.823,27.33,5.10000361107312,1603.366232008358,19.9779891967773,2.691,8.5917741,40.04205579148451
Algeria,DZA,1999,11.914,28.733,3.200001553195463,1596.118222390247,19.9779891967773,2.62,8.490750379999998,39.95144831405048
Algeria,DZA,2000,12.026,29.718,3.800000001584763,1772.928691227614,19.9779891967773,2.59,8.45211332,42.10615977772865
Algeria,DZA,2001,12.16,27.754,2.999999998630429,1896.300208780129,19.9779891967773,2.519,8.7851136,43.54652923919573
Algeria,DZA,2002,12.318,27.004,5.400000000000006,1937.464114130188,19.9779891967773,2.429,8.991647279999999,44.01663451617114
Algeria,DZA,2003,12.503,25.451,6.500000000620432,2283.772993461255,19.9779891967773,2.451,9.32086147,47.78883754038442
Algeria,DZA,2004,12.713,18.208,4.499999999766985,2816.993849605548,19.9779891967773,2.5,10.39821696,53.07536009868937
Algeria,DZA,2005,12.954,17.196,5.399999999695254,3233.133396342122,23.7013092041016,2.562,10.72643016,56.86064892649504
Algeria,DZA,2006,13.225,15.175,2.899999999058522,3660.661047453223,24.1994800567627,2.628,11.21810625,60.50339699102211
Algeria,DZA,2007,13.528,18.996,3.100000001286745,4167.451699375306,28.0010509490967,2.704,10.95822112,64.55580298761147
Algeria,DZA,2008,13.865,17.619,2.499999999293706,5180.918815146864,32.34689044952395,2.785,11.42212565,71.97859970259816
Algeria,DZA,2009,14.234,18.206,1.199999999695194,4235.42990456612,36.6927299499512,2.825,11.64255796,65.08018058184935
Algeria,DZA,2010,14.418,19.246,4.80000000093564,4912.785855036717,37.1623326598786,2.875,11.64311172,70.09126803701527
Algeria,DZA,2011,14.614,17.355,2.999999999419089,5916.313643643432,39.314054497609,2.899,12.0777403,76.91757694859758
Algeria,DZA,2012,14.821,17.25,2.40000000034432,6033.648846895432,41.1136395460803,2.996,12.2643775,77.67656562242844
Algeria,DZA,2013,15.036,16.557,2.600000000611644,5979.601389605846,43.7420884959084,2.997,12.54648948,77.327882355628
Algeria,DZA,2014,15.256,15.726,4.099999998665012,6094.693923149557,44.7541330817422,3.084,12.85684144,78.0685206927194
Algeria,DZA,2015,15.258,16.742,3.200000000890228,4685.059027290017,47.8722518603574,3.091,12.70350564,68.4474910226081
Algeria,DZA,2016,15.031,18.76,3.900000000176206,4424.985290275557,56.3362808633269,3.091,12.2111844,66.52056291309897
Algeria,DZA,2017,14.919,21.246,1.499999998955872,4554.667539578281,59.9877981449491,3.09,11.74930926,67.48827705296884
Algeria,DZA,2018,14.801,21.432,1.400000000882812,4577.210291804906,66.9846814731454,3.019,11.62884968,67.65508326655807
Algeria,DZA,2019,14.677,21.731,0.8999999992191476,4468.453418836562,67.9847769058202,2.997,11.48754113,66.84649144746912
Algeria,DZA,2020,13.206,24.041,-4.999999999085972,3743.541952292898,67.5418502703756,2.94,10.03114554,61.18449110920919
Algeria,DZA,2021,13.433,23.341,3.799999999007071,4160.559267369248,67.7607753417413,2.87,10.29760347,64.50239737691342
Algeria,DZA,2022,14.331,22.182,3.600000000949152,4960.303343328876,67.8072989517915,2.817,11.15209758,70.42942100662816
Algeria,DZA,2023,14.338,21.064,4.100000000059637,5370.477235078005,67.2588432657415,2.766,11.31784368,73.2835400009989
Algeria,DZA,2024,14.306,21.056,3.699999999079793,5752.990766514655,66.0945315618712,2.723,11.29372864,75.8484724072585
Egypt,EGY,1990,22.188,21.089,5.667029157158183,735.9829350280247,9.53730010986328,4.512,17.50877268,27.12900541907176
Egypt,EGY,1991,22.16,21.089,1.12540459520747,622.8296050078668,8.40878009796143,4.315,17.4866776,24.95655434966668
